station,date,tavg,preciptotal,sealevel,resultspeed,resultdir,humidity,trange
1,2014-06-02,76.0,0.14,29.83,13.2,22,61.87468709772934,15
2,2014-06-02,77.0,0.2,29.82,13.4,22,66.49695902904085,16
1,2014-06-03,74.0,0.0,29.89,7.2,28,42.82201462100089,15
2,2014-06-03,76.0,0.0,29.88,3.7,29,44.74804725483461,12
1,2014-06-04,63.0,0.19,29.85,7.8,6,69.81626736440232,15
2,2014-06-04,65.0,0.12,29.84,8.5,6,72.6213654891301,14
1,2014-06-05,64.0,0.0,29.95,5.0,6,44.56859570116441,24
2,2014-06-05,66.0,0.0,29.94,6.5,6,44.881504027025485,19
1,2014-06-06,65.0,0.0,29.98,3.9,11,39.83199078659394,32
2,2014-06-06,68.0,0.0,29.97,4.8,9,38.7894931443303,28
1,2014-06-07,71.0,0.08,29.91,3.3,9,47.38959457661924,27
2,2014-06-07,74.0,0.12,29.89,4.2,10,44.44124230610644,23
1,2014-06-08,63.0,0.23,29.98,13.9,2,49.84159040609186,18
2,2014-06-08,63.0,0.21,29.97,15.4,1,57.99076426658185,15
1,2014-06-09,67.0,0.0,29.96,7.7,4,50.44147293023269,23
2,2014-06-09,68.0,0.0,29.94,6.3,4,56.54882032643535,23
1,2014-06-10,61.0,1.26,29.87,10.0,3,69.59906401503227,10
2,2014-06-10,65.0,0.45,29.85,8.3,3,72.6213654891301,11
1,2014-06-11,62.0,0.52,29.71,6.4,34,77.8056216717131,10
2,2014-06-11,66.0,0.03,29.7,2.2,36,80.97766421415629,7
1,2014-06-12,69.0,0.05,29.78,8.6,27,63.24179235088773,21
2,2014-06-12,73.0,0.01,29.77,8.9,26,61.497214552500836,19
1,2014-06-13,65.0,0.0,29.96,6.4,31,41.407662853927874,20
2,2014-06-13,66.0,0.0,29.95,3.4,34,46.624955801039214,18
1,2014-06-14,66.0,0.0,30.03,7.8,17,43.19591684569223,27
2,2014-06-14,69.0,0.0,30.02,7.5,17,38.948693119960495,23
1,2014-06-15,72.0,0.0,29.89,14.3,19,55.06127932824511,24
2,2014-06-15,75.0,0.05,29.89,13.4,19,55.478623420120435,22
1,2014-06-16,78.0,0.0,29.97,7.4,21,55.89116901040809,21
2,2014-06-16,80.0,0.0,29.96,7.1,21,58.16931706847186,21
1,2014-06-17,84.0,0.05,29.86,9.1,22,51.0819031265509,14
2,2014-06-17,86.0,0.0,29.85,11.5,21,55.04429622926955,14
1,2014-06-18,72.0,0.65,29.93,2.0,23,73.30604125769314,21
2,2014-06-18,74.0,0.8,29.92,3.3,23,78.7822278911767,22
1,2014-06-19,69.0,0.32,30.04,6.0,7,75.65738210974907,20
2,2014-06-19,71.0,0.39,30.03,5.4,6,84.21657460189266,22
1,2014-06-20,74.0,0.01,29.94,2.6,30,68.52628458711716,22
2,2014-06-20,76.0,0.03,29.93,2.6,29,73.68660279143874,20
1,2014-06-21,72.0,1.28,29.92,0.7,17,70.76773907233378,24
2,2014-06-21,74.0,0.73,29.91,2.1,17,73.49727560438572,22
1,2014-06-22,73.0,0.0,29.88,4.4,7,66.03794268369873,19
2,2014-06-22,74.0,0.0,29.87,4.8,8,70.97355316986994,16
1,2014-06-23,74.0,0.05,29.83,2.9,22,73.49727560438572,15
2,2014-06-23,77.0,0.16,29.82,1.9,22,76.35931535226167,15
1,2014-06-24,79.0,0.41,29.85,0.8,36,62.247329201951004,17
2,2014-06-24,78.0,1.15,29.83,0.9,15,76.44504169240159,15
1,2014-06-25,70.0,0.05,29.98,6.8,4,65.6881130066995,21
2,2014-06-25,71.0,0.02,29.96,5.3,4,75.83559235050328,17
1,2014-06-26,69.0,0.0,30.04,6.2,5,65.5704282115032,19
2,2014-06-26,69.0,0.0,30.03,5.5,6,73.01556312174712,17
1,2014-06-27,74.0,0.05,30.0,7.9,16,66.15348672574332,29
2,2014-06-27,77.0,0.0,29.98,7.2,16,66.49695902904085,29
1,2014-06-28,79.0,0.0,29.96,11.8,18,66.72333408930567,16
2,2014-06-28,82.0,0.16,29.95,11.1,17,67.05903990513573,13
1,2014-06-29,77.0,0.07,29.9,12.3,21,71.27854110531861,16
2,2014-06-29,80.0,0.04,29.89,12.4,21,71.5791170727178,17
1,2014-06-30,77.0,2.6,29.77,6.3,20,71.27854110531861,20
2,2014-06-30,78.0,2.06,29.75,9.0,19,79.09417564153422,20
1,2014-07-01,74.0,0.05,29.72,12.3,24,61.62357940507553,13
2,2014-07-01,76.0,0.04,29.71,14.9,24,66.38299221937822,16
1,2014-07-02,63.0,0.12,29.92,5.3,30,69.81626736440232,14
2,2014-07-02,66.0,0.12,29.9,6.3,30,70.13809667882002,16
1,2014-07-03,66.0,0.07,30.11,2.2,30,52.219696417286954,20
2,2014-07-03,66.0,0.05,30.1,1.8,1,58.39887964098753,18
1,2014-07-04,69.0,0.0,30.26,2.9,6,47.08521265655789,21
2,2014-07-04,70.0,0.0,30.25,2.8,6,49.03183822053935,19
1,2014-07-05,69.0,0.05,30.16,8.0,21,58.80195570405912,17
2,2014-07-05,71.0,0.01,30.15,9.2,21,56.9612635165424,16
1,2014-07-06,75.0,0.0,29.85,11.8,22,66.2685023428559,24
2,2014-07-06,78.0,0.0,29.84,12.5,22,66.61040543490469,23
1,2014-07-07,80.0,0.63,29.72,6.9,27,56.1635566720445,17
2,2014-07-07,81.0,0.48,29.7,9.1,27,60.365044075809024,17
1,2014-07-08,74.0,0.54,29.7,10.9,28,59.462710501950724,15
2,2014-07-08,77.0,0.48,29.69,11.5,27,59.85263617264551,14
1,2014-07-09,71.0,0.0,29.93,6.8,32,54.92109027968242,18
2,2014-07-09,73.0,0.0,29.91,3.0,1,59.331653227294,17
1,2014-07-10,70.0,0.0,30.13,4.1,10,54.78036121579585,19
2,2014-07-10,71.0,0.0,30.11,4.5,9,59.06790251386605,15
1,2014-07-11,71.0,0.01,30.14,5.1,18,54.92109027968242,21
2,2014-07-11,73.0,0.05,30.13,5.5,17,51.325595364126016,20
1,2014-07-12,75.0,0.47,29.97,9.1,20,73.59217615810955,10
2,2014-07-12,76.0,3.31,29.96,8.6,21,78.93902502121315,11
1,2014-07-13,77.0,0.01,29.9,8.9,28,57.7714589924489,17
2,2014-07-13,79.0,0.04,29.88,9.1,27,62.247329201951004,15
1,2014-07-14,71.0,0.2,29.83,7.3,31,54.92109027968242,19
2,2014-07-14,73.0,0.37,29.81,5.9,30,57.23349208270923,17
1,2014-07-15,63.0,0.05,29.91,10.0,30,62.489911541258955,15
2,2014-07-15,64.0,0.05,29.91,10.0,29,67.40890363446431,14
1,2014-07-16,64.0,0.0,30.0,3.3,2,53.92455233530137,17
2,2014-07-16,65.0,0.0,30.0,3.2,2,58.263404009012845,17
1,2014-07-17,66.0,0.0,30.08,3.0,12,56.27110197801161,24
2,2014-07-17,68.0,0.0,30.07,2.5,15,58.6681533097432,20
1,2014-07-18,69.0,0.0,30.12,5.7,14,56.686850696229826,20
2,2014-07-18,73.0,0.0,30.1,4.9,16,53.23220547500601,17
1,2014-07-19,69.0,0.0,30.05,4.2,11,54.63909044432471,23
2,2014-07-19,71.0,0.0,30.04,3.2,9,59.06790251386605,18
1,2014-07-20,71.0,0.0,30.03,4.0,22,59.06790251386605,22
2,2014-07-20,75.0,0.0,30.01,3.8,23,57.503552015891614,18
1,2014-07-21,75.0,0.0,30.05,6.9,20,61.74940279437605,23
2,2014-07-21,78.0,0.0,30.04,7.6,19,59.98153661250495,19
1,2014-07-22,80.0,0.01,29.97,8.3,22,64.56924007445551,21
2,2014-07-22,82.0,0.19,29.96,9.6,21,67.05903990513573,19
1,2014-07-23,67.0,0.0,30.12,15.7,2,56.41023806472434,16
2,2014-07-23,70.0,0.0,29.32,16.4,2,61.11484738287635,12
1,2014-07-24,66.0,0.0,30.11,6.2,5,50.29229115862627,18
2,2014-07-24,68.0,0.0,30.1,5.0,4,56.54882032643535,15
1,2014-07-25,65.0,0.05,29.98,8.4,21,67.52304382783947,20
2,2014-07-25,69.0,0.05,29.97,8.7,21,65.5704282115032,17
1,2014-07-26,76.0,0.0,29.83,3.9,24,64.09401267655079,16
2,2014-07-26,78.0,0.0,29.81,7.0,23,68.9586355825529,15
1,2014-07-27,76.0,0.02,29.77,12.2,30,55.61666948175095,22
2,2014-07-27,78.0,0.04,29.75,11.4,30,57.904610033841074,23
1,2014-07-28,66.0,0.0,30.03,9.2,36,52.219696417286954,14
2,2014-07-28,68.0,0.0,30.01,10.0,36,52.51165450423614,11
1,2014-07-29,70.0,0.01,30.0,8.4,30,54.78036121579585,23
2,2014-07-29,71.0,0.0,29.99,4.8,29,56.9612635165424,21
1,2014-07-30,69.0,0.0,30.01,2.2,33,58.80195570405912,20
2,2014-07-30,71.0,0.0,30.0,1.1,6,63.48799386001066,19
1,2014-07-31,72.0,0.0,30.01,8.0,26,55.06127932824511,25
2,2014-07-31,74.0,0.0,30.0,7.6,25,59.462710501950724,22
1,2014-08-01,74.0,0.15,30.06,2.4,22,53.3747251412142,23
2,2014-08-01,75.0,0.21,30.05,5.5,23,59.593225297204334,16
1,2014-08-02,73.0,0.0,30.11,1.6,4,49.47941486749692,27
2,2014-08-02,74.0,0.0,30.1,2.6,5,53.3747251412142,21
1,2014-08-03,75.0,0.0,30.09,4.5,26,55.478623420120435,25
2,2014-08-03,77.0,0.0,30.08,2.6,20,59.85263617264551,21
1,2014-08-04,77.0,2.76,30.06,0.4,33,55.754184100364554,20
2,2014-08-04,78.0,1.82,30.04,3.3,30,62.123647934918836,20
1,2014-08-05,72.0,0.05,30.03,4.8,3,70.76773907233378,16
2,2014-08-05,74.0,0.07,30.01,2.3,4,76.09947755729742,12
1,2014-08-06,71.0,0.0,30.05,5.1,3,54.92109027968242,18
2,2014-08-06,73.0,0.0,30.03,4.8,3,57.23349208270923,16
1,2014-08-07,71.0,0.0,30.06,8.3,8,59.06790251386605,20
2,2014-08-07,75.0,0.0,30.04,8.7,9,61.74940279437605,12
1,2014-08-08,74.0,0.0,30.05,10.1,7,55.34004418727664,16
2,2014-08-08,76.0,0.0,30.03,10.7,7,57.63777364205565,12
1,2014-08-09,73.0,0.0,30.07,8.6,6,57.23349208270923,14
2,2014-08-09,74.0,0.0,30.04,9.7,6,59.462710501950724,12
1,2014-08-10,75.0,0.0,30.0,7.7,4,57.503552015891614,12
2,2014-08-10,77.0,0.0,29.98,7.2,4,59.85263617264551,11
1,2014-08-11,75.0,0.85,29.84,4.4,32,66.2685023428559,15
2,2014-08-11,76.0,1.16,29.83,4.0,31,73.68660279143874,16
1,2014-08-12,66.0,0.07,29.87,11.2,32,67.63664253243361,9
2,2014-08-12,67.0,0.16,29.86,9.7,31,75.47731524435642,7
1,2014-08-13,70.0,0.0,29.99,4.6,31,58.9352047117653,25
2,2014-08-13,71.0,0.0,29.98,3.4,31,65.80525853476206,24
1,2014-08-14,65.0,0.0,30.07,7.0,5,54.06855673054477,15
2,2014-08-14,67.0,0.0,30.05,7.6,5,54.354917050774056,12
1,2014-08-15,65.0,0.0,30.02,5.2,24,58.263404009012845,26
2,2014-08-15,67.0,0.0,30.01,5.5,23,56.41023806472434,24
1,2014-08-16,72.0,0.0,29.91,7.9,24,68.30702534158651,20
2,2014-08-16,73.0,0.0,29.9,7.9,22,73.4018982652604,17
1,2014-08-17,68.0,0.05,29.96,7.9,3,78.30173731848878,7
2,2014-08-17,69.0,0.0,29.94,7.8,2,84.09401079065675,6
1,2014-08-18,74.0,0.0,29.85,2.8,22,66.15348672574332,18
2,2014-08-18,76.0,0.0,29.84,2.7,23,71.1773724290501,18
1,2014-08-19,78.0,0.09,29.72,9.2,24,64.33267984899061,17
2,2014-08-19,80.0,0.13,29.71,10.6,23,66.83574763380231,13
1,2014-08-20,76.0,0.0,29.86,7.4,25,64.09401267655079,20
2,2014-08-20,78.0,0.0,29.84,7.9,24,68.9586355825529,19
1,2014-08-21,75.0,0.98,29.92,2.8,18,78.86083362775612,9
2,2014-08-21,77.0,1.29,29.9,4.0,18,84.57615992432424,12
1,2014-08-22,79.0,1.58,29.92,3.4,23,73.96706755032609,14
2,2014-08-22,81.0,3.17,29.91,5.7,23,76.69960076193205,13
1,2014-08-23,77.0,0.34,29.96,2.6,7,76.35931535226167,18
2,2014-08-23,79.0,0.5,29.94,1.6,8,79.17114024939198,16
1,2014-08-24,79.0,0.0,29.97,6.6,12,71.47941063428179,18
2,2014-08-24,81.0,0.0,29.96,6.3,12,76.69960076193205,16
1,2014-08-25,80.0,0.01,29.99,3.0,18,66.83574763380231,17
2,2014-08-25,83.0,0.78,29.97,4.0,18,69.48773766425711,19
1,2014-08-26,78.0,0.12,30.06,1.8,36,64.33267984899061,14
2,2014-08-26,67.5,0.05,30.04,1.3,15,101.73810915684346,37
1,2014-08-27,75.0,0.0,30.11,5.9,5,59.593225297204334,15
2,2014-08-27,76.0,0.0,30.09,6.4,6,64.09401267655079,11
1,2014-08-28,72.0,0.05,30.08,7.6,8,59.200051291818134,10
2,2014-08-28,73.0,0.02,30.06,7.3,8,66.03794268369873,8
1,2014-08-29,79.0,0.08,29.92,10.7,17,66.72333408930567,15
2,2014-08-29,81.0,0.0,29.91,9.9,17,66.9476486991263,15
1,2014-08-30,77.0,0.27,29.85,10.7,23,66.49695902904085,13
2,2014-08-30,80.0,0.05,29.83,11.4,22,69.17177159414872,12
1,2014-08-31,77.0,0.0,29.89,5.7,21,66.49695902904085,17
2,2014-08-31,79.0,0.0,29.88,6.9,21,71.47941063428179,16
1,2014-09-01,77.0,0.36,29.77,10.7,22,66.49695902904085,13
2,2014-09-01,80.0,0.05,29.76,12.7,22,69.17177159414872,11
1,2014-09-02,75.0,0.01,29.88,5.4,28,59.593225297204334,15
2,2014-09-02,77.0,0.0,29.87,5.8,27,59.85263617264551,16
1,2014-09-03,72.0,0.0,29.97,5.3,20,63.61027648899768,22
2,2014-09-03,76.0,0.0,29.96,5.9,21,64.09401267655079,18
1,2014-09-04,78.0,0.26,29.93,11.4,20,66.61040543490469,14
2,2014-09-04,80.0,0.22,29.92,12.0,19,69.17177159414872,14
1,2014-09-05,76.0,0.5,29.96,7.8,27,68.74348058795903,24
2,2014-09-05,78.0,0.43,29.94,7.3,26,73.87404566725823,22
1,2014-09-06,68.0,0.0,30.13,7.1,33,54.497276281177406,15
2,2014-09-06,69.0,0.0,30.11,4.7,36,58.80195570405912,14
1,2014-09-07,67.0,0.0,30.16,1.0,12,52.36594383575726,26
2,2014-09-07,69.0,0.0,30.15,2.2,11,56.686850696229826,21
1,2014-09-08,66.0,0.0,30.07,6.0,17,60.59729912087231,22
2,2014-09-08,70.0,0.0,30.06,5.2,17,56.82433111207962,19
1,2014-09-09,71.0,0.01,29.93,7.2,18,65.80525853476206,16
2,2014-09-09,74.0,0.01,29.92,8.2,19,66.15348672574332,15
1,2014-09-10,68.0,1.31,29.67,7.3,25,78.30173731848878,24
2,2014-09-10,70.0,1.61,29.66,8.9,24,81.2657649987177,24
1,2014-09-11,53.0,0.0,30.15,9.8,35,66.11677879059542,6
2,2014-09-11,55.0,0.0,30.14,9.5,34,68.93446223129908,6
1,2014-09-12,50.0,0.13,30.27,11.7,35,76.76394335154728,11
2,2014-09-12,52.0,0.1,30.26,11.0,34,86.17495692856757,11
1,2014-09-13,50.0,0.0,30.33,3.2,33,68.36536838876128,18
2,2014-09-13,51.0,0.01,30.33,3.1,33,71.17693908994062,18
1,2014-09-14,54.0,0.0,30.25,4.5,22,66.23707095046817,23
2,2014-09-14,57.0,0.0,30.25,4.2,22,61.71767765280599,21
1,2014-09-15,57.0,0.05,30.14,2.2,30,71.80860936988302,11
2,2014-09-15,58.0,0.05,30.13,2.9,29,74.64339585388701,8
1,2014-09-16,56.0,0.0,30.15,3.0,30,61.5869532980018,24
2,2014-09-16,58.0,0.0,30.15,1.5,34,64.23951404391055,22
1,2014-09-17,59.0,0.0,30.02,0.4,17,59.66991325554808,22
2,2014-09-17,61.0,0.0,30.02,1.5,16,62.234789710613825,23
1,2014-09-18,62.0,0.0,30.12,5.5,4,69.70793275945569,17
2,2014-09-18,63.0,0.0,30.11,4.8,3,72.42125837936827,19
1,2014-09-19,66.0,0.0,30.06,10.7,18,52.219696417286954,25
2,2014-09-19,67.0,0.0,30.05,10.0,18,52.36594383575726,19
1,2014-09-20,70.0,0.12,29.83,9.8,23,73.11287661442077,14
2,2014-09-20,72.0,0.12,29.83,11.5,22,70.76773907233378,17
1,2014-09-21,60.0,0.05,29.94,10.5,31,69.489658073114,18
2,2014-09-21,61.0,0.05,29.93,9.4,31,69.59906401503227,18
1,2014-09-22,57.0,0.0,30.22,1.7,31,59.39978460157078,21
2,2014-09-22,59.0,0.0,30.22,1.3,33,59.66991325554808,21
1,2014-09-23,63.0,0.0,30.3,1.9,20,53.77999626270204,23
2,2014-09-23,63.0,0.0,30.3,3.3,17,57.99076426658185,26
1,2014-09-24,66.0,0.0,30.3,4.3,13,54.212011086396494,23
2,2014-09-24,66.0,0.0,30.29,4.1,13,56.27110197801161,23
1,2014-09-25,65.0,0.0,30.25,0.6,11,62.7427719811493,18
2,2014-09-25,68.0,0.0,30.24,1.9,13,60.85718486364794,20
1,2014-09-26,65.0,0.0,30.23,3.7,6,65.0942414787659,28
2,2014-09-26,70.0,0.0,30.22,4.7,9,58.9352047117653,22
1,2014-09-27,67.0,0.0,30.21,3.1,7,62.99339197054547,25
2,2014-09-27,70.0,0.0,30.19,4.0,8,63.365166672408776,18
1,2014-09-28,66.0,0.0,30.12,2.3,6,67.63664253243361,25
2,2014-09-28,69.0,0.0,30.1,2.6,8,65.5704282115032,21
1,2014-09-29,68.0,0.01,30.0,5.0,36,60.85718486364794,30
2,2014-09-29,71.0,0.05,29.99,4.5,34,61.24285092838859,27
1,2014-09-30,53.0,0.05,30.03,8.8,2,79.99618659831047,11
2,2014-09-30,56.0,0.05,30.02,9.1,2,77.29324525962961,10
1,2014-10-01,60.0,0.0,29.95,10.3,13,69.489658073114,21
2,2014-10-01,63.0,0.05,29.95,8.0,13,64.85284088269587,21
1,2014-10-02,68.0,0.32,29.78,7.2,17,78.30173731848878,9
2,2014-10-02,71.0,0.72,29.78,7.2,17,75.83559235050328,9
1,2014-10-03,54.0,0.68,29.67,15.1,28,71.49519517060237,22
2,2014-10-03,57.0,1.05,29.66,14.0,28,69.15818623814671,22
1,2014-10-04,41.0,0.06,29.72,13.5,26,75.93672620021744,12
2,2014-10-04,43.0,0.05,29.74,13.6,25,73.16274002302302,12
1,2014-10-05,46.0,0.01,29.68,8.5,23,65.25839380589083,18
2,2014-10-05,49.0,0.05,29.7,10.1,23,60.655385768296945,14
1,2014-10-06,52.0,0.01,29.61,7.9,25,58.714229739007905,19
2,2014-10-06,56.0,0.01,29.62,9.5,23,54.84885958603458,15
1,2014-10-07,57.0,0.05,29.69,9.8,25,59.39978460157078,18
2,2014-10-07,59.0,0.0,29.7,10.3,24,59.66991325554808,20
1,2014-10-08,55.0,0.0,29.97,11.0,27,46.725140632491275,21
2,2014-10-08,58.0,0.0,29.97,10.7,27,43.618513066005185,19
1,2014-10-09,53.0,0.0,30.09,3.4,36,48.30476990434466,19
2,2014-10-09,57.0,0.0,30.09,3.4,2,45.21755352237642,14
1,2014-10-10,49.0,0.0,30.16,7.7,2,68.24984678925915,19
2,2014-10-10,52.0,0.0,30.16,3.8,2,63.48458878826907,15
1,2014-10-11,48.0,0.0,30.2,2.8,8,58.15510061420414,23
2,2014-10-11,50.0,0.0,30.2,3.5,8,58.43586370505914,20
1,2014-10-12,51.0,0.01,30.0,7.9,14,71.17693908994062,25
2,2014-10-12,55.0,0.01,30.0,9.5,14,66.35678878575852,19
1,2014-10-13,62.0,0.64,29.73,7.7,14,86.72073837571148,11
2,2014-10-13,65.0,0.44,29.73,7.5,15,86.87834727482601,12
1,2014-10-14,59.0,0.65,29.55,3.5,10,93.06680391816509,13
2,2014-10-14,61.0,1.18,29.54,1.8,12,93.12406179437392,13
1,2014-10-15,53.0,0.05,29.75,9.5,35,92.8907306719792,5
2,2014-10-15,56.0,0.07,29.74,9.4,35,89.63511088001938,5
1,2014-10-16,53.0,0.05,29.77,4.1,24,86.2309919637296,6
2,2014-10-16,56.0,0.05,29.77,5.4,25,86.39712508647416,5
1,2014-10-17,55.0,0.05,29.69,11.1,29,71.60020023090642,14
2,2014-10-17,56.0,0.01,29.69,10.7,28,74.45268533078975,14
1,2014-10-18,43.0,0.01,30.08,8.2,34,82.36713101509491,14
2,2014-10-18,46.0,0.02,30.08,7.6,34,79.4374510967032,13
1,2014-10-19,44.0,0.0,30.07,7.8,21,79.27371908044496,21
2,2014-10-19,47.0,0.0,30.09,8.8,21,76.49272935755823,21
1,2014-10-20,56.0,0.01,29.9,4.7,32,63.99019384935577,19
2,2014-10-20,58.0,0.0,29.9,4.9,32,64.23951404391055,16
1,2014-10-21,49.0,0.0,30.16,10.8,1,68.24984678925915,8
2,2014-10-21,52.0,0.0,30.15,11.0,36,65.99590924412546,5
1,2014-10-22,46.0,0.0,30.3,2.9,8,73.46836204812732,21
2,2014-10-22,50.0,0.0,30.3,3.0,11,63.2282577927222,13
1,2014-10-23,48.0,0.0,30.15,7.5,19,73.66941748621115,23
2,2014-10-23,52.0,0.05,30.16,7.9,19,65.99590924412546,21
1,2014-10-24,60.0,0.0,30.0,4.4,22,59.80411012425675,15
2,2014-10-24,61.0,0.0,30.0,4.9,22,62.234789710613825,14
1,2014-10-25,61.0,0.0,29.93,10.4,29,45.848007053577675,23
2,2014-10-25,64.0,0.0,29.92,9.7,28,42.880062685104505,23
1,2014-10-26,53.0,0.0,29.95,0.9,5,44.57917647566113,22
2,2014-10-26,55.0,0.0,29.95,1.6,11,43.137085499910384,22
1,2014-10-27,64.0,0.0,29.66,12.0,19,62.61662312402425,26
2,2014-10-27,67.0,0.02,29.67,12.7,19,58.53379534850804,25
1,2014-10-28,57.0,0.05,29.85,14.8,26,48.92589840545998,23
2,2014-10-28,57.0,0.03,29.85,14.0,26,52.900984227741645,18
1,2014-10-29,43.0,0.0,30.06,9.5,29,64.88158956331232,13
2,2014-10-29,45.0,0.0,30.07,8.5,29,65.1333957752048,9
1,2014-10-30,42.0,0.0,30.09,5.1,24,73.05977512506345,19
2,2014-10-30,45.0,0.05,30.1,5.9,23,67.78197598134906,16
1,2014-10-31,40.0,0.03,30.2,22.6,34,54.68822518656494,14
2,2014-10-31,42.0,0.04,30.2,21.7,34,59.69429189030795,15
