station,date,tmax,tmin,tavg,dewpoint,preciptotal,stnpressure,sealevel,avgspeed,raining,misty,humidity,trange
2,2013-10-15,65,51,58.0,50,0.09,29.22,29.92,9.7,1,1,74.64339585388701,14
1,2013-10-16,54,47,51.0,45,0.0,29.16,29.89,10.8,1,0,79.83878472955372,7
2,2013-10-16,54,47,51.0,43,0.0,29.23,29.91,10.7,1,0,73.96703003763615,7
1,2013-10-17,53,40,47.0,44,0.29,29.12,29.86,6.9,1,1,89.24131908300879,13
2,2013-10-17,54,44,49.0,43,0.17,29.2,29.88,7.9,1,1,79.67960601360436,10
1,2013-10-18,50,39,45.0,40,0.0,29.18,29.91,8.7,0,0,82.5093461275211,11
2,2013-10-18,50,42,46.0,39,0.0,29.26,29.93,8.6,0,0,76.4013304192821,8
1,2013-10-19,54,42,48.0,37,0.01,29.1,29.83,9.2,1,0,65.50659551519327,12
2,2013-10-19,54,43,49.0,36,0.01,29.17,29.85,10.4,1,0,60.655385768296945,11
1,2013-10-20,61,36,49.0,42,0.01,29.07,29.8,6.1,1,0,76.67403248521762,25
2,2013-10-20,65,41,53.0,41,0.02,29.15,29.82,8.4,1,0,63.61186782925381,24
1,2013-10-21,55,33,44.0,31,0.0,29.19,29.9,11.5,0,0,59.97195683134892,22
2,2013-10-21,55,36,46.0,32,0.03,29.26,29.92,10.8,1,0,57.871921160175596,19
1,2013-10-22,42,29,36.0,31,0.0,29.21,29.95,6.1,1,0,81.85604066556904,13
2,2013-10-22,41,31,36.0,31,0.03,29.28,29.97,5.4,1,1,81.85604066556904,10
1,2013-10-23,46,32,39.0,27,0.0,29.24,29.98,10.0,0,0,61.77520614966843,14
2,2013-10-23,46,32,39.0,27,0.0,29.32,30.0,9.2,1,0,61.77520614966843,14
1,2013-10-24,44,31,38.0,25,0.0,29.45,30.16,10.9,0,0,59.13148316791662,13
2,2013-10-24,44,34,39.0,25,0.0,29.52,30.2,9.9,0,0,56.861486442477386,10
1,2013-10-25,51,29,40.0,26,0.0,29.47,30.24,11.7,0,0,57.007692157242815,22
2,2013-10-25,51,29,40.0,26,0.0,29.57,30.28,11.3,0,0,57.007692157242815,22
1,2013-10-26,55,37,46.0,29,0.0,29.22,29.96,14.2,0,0,51.236605553981185,18
2,2013-10-26,55,38,47.0,29,0.0,29.3,29.98,13.4,0,0,49.337280435516185,17
1,2013-10-27,54,29,42.0,29,0.0,29.28,30.02,6.6,0,0,59.69429189030795,25
2,2013-10-27,55,32,44.0,29,0.0,29.37,30.05,6.7,0,0,55.28524336313828,23
1,2013-10-28,53,35,44.0,37,0.0,29.54,30.26,9.4,0,0,76.21702091519931,18
2,2013-10-28,54,36,45.0,38,0.0,29.6,30.26,10.3,0,0,76.30942873873944,18
1,2013-10-29,57,42,50.0,40,0.0,29.49,30.25,7.5,0,0,68.36536838876128,15
2,2013-10-29,57,43,50.0,39,0.0,29.57,30.26,6.6,1,1,65.75242568076895,14
1,2013-10-30,63,43,53.0,52,0.55,29.22,30.0,7.5,1,1,96.38759213688101,20
2,2013-10-30,64,47,56.0,52,1.16,29.29,30.01,6.2,1,1,86.39712508647416,17
1,2013-10-31,64,46,55.0,56,1.04,28.69,29.45,11.5,1,1,103.69837125665558,18
2,2013-10-31,65,47,56.0,56,2.03,28.77,29.47,11.4,1,1,100.0,18
1,2014-05-01,49,42,46.0,38,0.09,29.02,29.74,13.4,1,1,73.46836204812732,7
2,2014-05-01,50,43,47.0,42,0.09,29.1,29.76,14.0,1,0,82.64991320472747,7
1,2014-05-02,53,46,50.0,39,0.0,29.03,29.77,11.5,0,0,65.75242568076895,7
2,2014-05-02,80,47,63.5,43,0.04,29.1,29.79,11.9,1,0,47.13455328616175,33
1,2014-05-03,67,46,57.0,37,0.0,29.07,29.77,14.7,0,0,47.03937528501444,21
2,2014-05-03,68,49,59.0,39,0.0,29.13,29.77,14.1,0,0,47.35154704688062,19
1,2014-05-04,58,44,51.0,29,0.0,29.31,30.01,10.0,0,0,42.48856977893585,14
2,2014-05-04,61,47,54.0,31,0.0,29.37,30.01,11.1,0,0,41.273760980263006,14
1,2014-05-05,55,43,49.0,34,0.05,29.26,29.98,13.1,1,0,56.01787571301811,12
2,2014-05-05,59,45,52.0,36,0.01,29.31,29.98,13.8,1,0,54.263976999396604,14
1,2014-05-06,63,41,52.0,34,0.0,29.21,29.95,13.7,0,0,50.11513290605555,22
2,2014-05-06,63,45,54.0,38,0.0,29.26,29.94,13.7,0,0,54.557575010333494,18
1,2014-05-07,78,48,63.0,42,0.0,29.1,29.82,8.9,0,0,46.16026705317255,30
2,2014-05-07,80,52,66.0,47,0.0,29.15,29.81,9.3,1,0,50.29229115862627,28
1,2014-05-08,89,51,70.0,55,0.1,29.08,29.8,14.2,1,0,58.9352047117653,38
2,2014-05-08,93,68,81.0,58,0.0,29.15,29.79,14.3,0,0,45.50714115078846,25
1,2014-05-09,73,54,64.0,52,1.03,29.03,29.74,16.0,1,1,64.97381909913064,19
2,2014-05-09,76,57,67.0,56,1.43,29.1,29.73,15.3,1,1,67.74970265494606,19
1,2014-05-10,77,47,62.0,42,0.0,29.19,29.91,6.9,0,0,47.81594672124952,30
2,2014-05-10,77,52,65.0,44,0.0,29.26,29.9,6.8,0,0,46.4705525525435,25
1,2014-05-11,81,52,67.0,53,0.12,29.19,29.91,8.9,0,0,60.72752109564434,29
2,2014-05-11,85,63,74.0,55,0.41,29.26,29.9,10.1,0,0,51.47113160447879,22
1,2014-05-12,84,64,74.0,64,2.09,29.13,29.85,12.0,1,1,70.97355316986994,20
2,2014-05-12,86,65,76.0,67,0.03,29.2,29.84,12.5,1,1,73.68660279143874,21
1,2014-05-13,67,52,60.0,53,0.12,29.29,29.98,12.3,1,1,77.63666850272651,15
2,2014-05-13,70,54,62.0,55,0.14,29.35,29.97,10.8,1,0,77.8056216717131,16
1,2014-05-14,56,44,50.0,39,0.02,29.36,30.09,12.0,1,1,65.75242568076895,12
2,2014-05-14,57,44,51.0,41,0.06,29.41,30.08,12.5,1,1,68.4803180781121,13
1,2014-05-15,55,40,48.0,35,0.19,29.26,30.0,13.6,1,0,60.519915875866644,15
2,2014-05-15,57,42,50.0,38,0.26,29.32,30.0,13.6,1,1,63.2282577927222,15
1,2014-05-16,46,37,42.0,34,0.1,29.33,30.05,8.0,1,0,73.05977512506345,9
2,2014-05-16,45,41,43.0,37,0.08,29.39,30.06,9.1,1,0,79.19115464901958,4
1,2014-05-17,60,39,50.0,33,0.0,29.4,30.12,8.5,0,1,51.8498399585023,21
2,2014-05-17,61,41,51.0,34,0.0,29.47,30.14,8.2,0,1,52.001711640014,20
1,2014-05-18,69,47,58.0,37,0.0,29.47,30.19,10.5,0,0,45.37590925769067,22
2,2014-05-18,70,48,59.0,38,0.0,29.54,30.2,9.2,0,0,45.5337699342101,22
1,2014-05-19,69,45,57.0,40,0.0,29.34,30.1,13.3,1,0,52.900984227741645,24
2,2014-05-19,71,53,62.0,40,0.0,29.41,30.1,12.0,1,0,44.25379446514356,18
1,2014-05-20,85,62,74.0,58,0.82,29.12,29.86,11.1,1,1,57.36879214984288,23
2,2014-05-20,87,63,75.0,60,0.64,29.19,29.85,11.9,1,1,59.593225297204334,24
1,2014-05-21,86,63,75.0,55,0.01,29.16,29.86,7.5,1,1,49.775277119899386,23
2,2014-05-21,89,68,79.0,58,0.01,29.21,29.84,7.9,0,1,48.58757092019996,21
1,2014-05-22,70,53,62.0,47,0.0,29.36,30.06,6.8,0,0,57.853595808149635,17
2,2014-05-22,69,54,62.0,50,0.0,29.42,30.05,7.5,0,0,64.73130403319603,15
1,2014-05-23,69,48,59.0,43,0.0,29.47,30.18,6.5,0,0,55.281481062956296,21
2,2014-05-23,68,51,60.0,46,0.0,29.52,30.17,6.0,0,0,59.80411012425675,17
1,2014-05-24,74,47,61.0,42,0.0,29.44,30.18,5.2,0,0,49.5384834011483,27
2,2014-05-24,74,50,62.0,45,0.0,29.5,30.17,4.6,0,0,53.63488688511451,24
1,2014-05-25,83,50,67.0,46,0.0,29.35,30.08,5.0,0,0,46.77886660025213,33
2,2014-05-25,85,54,70.0,49,0.0,29.41,30.08,4.5,0,0,47.23764887769495,31
1,2014-05-26,87,61,74.0,59,0.0,29.25,29.98,7.5,0,0,59.462710501950724,26
2,2014-05-26,90,67,79.0,62,0.08,29.31,29.97,7.7,1,0,56.02762595228115,23
1,2014-05-27,85,58,72.0,61,0.21,29.21,29.91,10.0,1,1,68.30702534158651,27
2,2014-05-27,85,61,73.0,65,0.5,29.26,29.9,9.7,1,1,76.01196932855785,24
1,2014-05-28,71,56,64.0,49,0.03,29.29,30.0,9.3,1,1,58.12736627587315,15
2,2014-05-28,73,58,66.0,54,0.68,29.35,29.99,9.1,1,1,65.21411080812129,15
1,2014-05-29,76,54,65.0,51,0.0,29.38,30.09,9.0,0,0,60.46651653500821,22
2,2014-05-29,77,57,67.0,55,0.0,29.42,30.07,9.7,0,0,65.33342986387333,20
1,2014-05-30,79,53,66.0,49,0.0,29.44,30.15,7.0,0,0,54.212011086396494,26
2,2014-05-30,79,57,68.0,53,0.0,29.49,30.13,8.0,0,0,58.6681533097432,22
1,2014-05-31,88,54,71.0,50,0.0,29.39,30.12,8.0,0,0,47.38959457661924,34
2,2014-05-31,89,60,75.0,53,0.0,29.45,30.1,7.4,0,0,46.26619477407348,29
1,2014-06-01,90,63,77.0,59,0.0,29.24,29.96,13.0,0,0,53.79912917163951,27
2,2014-06-01,92,69,81.0,60,0.0,29.31,29.95,12.1,0,0,48.882202694436074,23
1,2014-06-02,83,68,76.0,62,0.14,29.11,29.83,14.6,1,0,61.87468709772934,15
2,2014-06-02,85,69,77.0,65,0.2,29.18,29.82,15.0,0,0,66.49695902904085,16
1,2014-06-03,81,66,74.0,50,0.0,29.18,29.89,9.8,0,0,42.82201462100089,15
2,2014-06-03,82,70,76.0,53,0.0,29.24,29.88,10.5,0,0,44.74804725483461,12
1,2014-06-04,70,55,63.0,53,0.19,29.13,29.85,9.3,1,1,69.81626736440232,15
2,2014-06-04,72,58,65.0,56,0.12,29.18,29.84,10.9,1,1,72.6213654891301,14
1,2014-06-05,76,52,64.0,42,0.0,29.23,29.95,6.0,0,0,44.56859570116441,24
2,2014-06-05,75,56,66.0,44,0.0,29.29,29.94,7.8,0,0,44.881504027025485,19
1,2014-06-06,81,49,65.0,40,0.0,29.26,29.98,4.9,0,0,39.83199078659394,32
2,2014-06-06,82,54,68.0,42,0.0,29.32,29.97,5.6,0,0,38.7894931443303,28
1,2014-06-07,84,57,71.0,50,0.08,29.18,29.91,7.7,1,0,47.38959457661924,27
2,2014-06-07,85,62,74.0,51,0.12,29.23,29.89,7.1,1,0,44.44124230610644,23
1,2014-06-08,72,54,63.0,44,0.23,29.28,29.98,14.1,1,0,49.84159040609186,18
2,2014-06-08,70,55,63.0,48,0.21,29.33,29.97,15.7,1,1,57.99076426658185,15
1,2014-06-09,78,55,67.0,48,0.0,29.24,29.96,8.5,0,0,50.44147293023269,23
2,2014-06-09,79,56,68.0,52,0.0,29.29,29.94,8.0,0,0,56.54882032643535,23
1,2014-06-10,66,56,61.0,51,1.26,29.12,29.87,10.3,1,1,69.59906401503227,10
2,2014-06-10,70,59,65.0,56,0.45,29.17,29.85,9.1,1,1,72.6213654891301,11
1,2014-06-11,67,57,62.0,55,0.52,29.0,29.71,7.4,1,1,77.8056216717131,10
2,2014-06-11,69,62,66.0,60,0.03,29.05,29.7,5.8,1,1,80.97766421415629,7
1,2014-06-12,79,58,69.0,56,0.0,29.08,29.78,10.0,1,1,63.24179235088773,21
2,2014-06-12,82,63,73.0,59,0.01,29.13,29.77,9.8,1,1,61.497214552500836,19
1,2014-06-13,75,55,65.0,41,0.0,29.26,29.96,9.8,0,0,41.407662853927874,20
2,2014-06-13,75,57,66.0,45,0.0,29.32,29.95,7.5,0,0,46.624955801039214,18
1,2014-06-14,79,52,66.0,43,0.0,29.31,30.03,8.3,0,0,43.19591684569223,27
2,2014-06-14,80,57,69.0,43,0.0,29.37,30.02,8.6,0,0,38.948693119960495,23
1,2014-06-15,84,60,72.0,55,0.0,29.17,29.89,15.7,0,0,55.06127932824511,24
2,2014-06-15,86,64,75.0,58,0.0,29.24,29.89,14.5,0,0,55.478623420120435,22
1,2014-06-16,88,67,78.0,61,0.0,29.24,29.97,8.7,0,0,55.89116901040809,21
2,2014-06-16,90,69,80.0,64,0.0,29.31,29.96,8.8,0,0,58.16931706847186,21
1,2014-06-17,91,77,84.0,64,0.0,29.15,29.86,12.6,1,0,51.0819031265509,14
2,2014-06-17,93,79,86.0,68,0.0,29.22,29.85,13.9,0,0,55.04429622926955,14
1,2014-06-18,82,61,72.0,63,0.65,29.24,29.93,10.2,1,1,73.30604125769314,21
2,2014-06-18,85,63,74.0,67,0.8,29.29,29.92,10.6,1,1,78.7822278911767,22
1,2014-06-19,79,59,69.0,61,0.32,29.33,30.04,8.2,0,1,75.65738210974907,20
2,2014-06-19,82,60,71.0,66,0.39,29.39,30.03,7.6,1,1,84.21657460189266,22
1,2014-06-20,85,63,74.0,63,0.01,29.23,29.94,8.5,0,1,68.52628458711716,22
2,2014-06-20,86,66,76.0,67,0.03,29.28,29.93,8.8,1,1,73.68660279143874,20
1,2014-06-21,84,60,72.0,62,1.28,29.21,29.92,7.3,1,1,70.76773907233378,24
2,2014-06-21,85,63,74.0,65,0.73,29.26,29.91,6.5,1,1,73.49727560438572,22
1,2014-06-22,82,63,73.0,61,0.0,29.16,29.88,4.9,0,1,66.03794268369873,19
2,2014-06-22,82,66,74.0,64,0.0,29.23,29.87,5.8,0,1,70.97355316986994,16
1,2014-06-23,81,66,74.0,65,0.05,29.11,29.83,5.5,1,1,73.49727560438572,15
2,2014-06-23,84,69,77.0,69,0.16,29.18,29.82,5.5,1,1,76.35931535226167,15
1,2014-06-24,87,70,79.0,65,0.41,29.15,29.85,4.7,1,0,62.247329201951004,17
2,2014-06-24,85,70,78.0,70,1.15,29.21,29.83,5.7,1,1,76.44504169240159,15
1,2014-06-25,80,59,70.0,58,0.0,29.28,29.98,7.3,0,1,65.6881130066995,21
2,2014-06-25,79,62,71.0,63,0.02,29.34,29.96,6.2,0,1,75.83559235050328,17
1,2014-06-26,78,59,69.0,57,0.0,29.34,30.04,6.8,0,1,65.5704282115032,19
2,2014-06-26,77,60,69.0,60,0.0,29.38,30.03,7.1,0,1,73.01556312174712,17
1,2014-06-27,88,59,74.0,62,0.0,29.28,30.0,9.8,0,1,66.15348672574332,29
2,2014-06-27,91,62,77.0,65,0.0,29.34,29.98,9.0,0,1,66.49695902904085,29
1,2014-06-28,87,71,79.0,67,0.0,29.23,29.96,12.1,0,0,66.72333408930567,16
2,2014-06-28,88,75,82.0,70,0.16,29.31,29.95,11.7,1,0,67.05903990513573,13
1,2014-06-29,85,69,77.0,67,0.07,29.2,29.9,12.9,1,0,71.27854110531861,16
2,2014-06-29,88,71,80.0,70,0.04,29.26,29.89,13.2,0,0,71.5791170727178,17
1,2014-06-30,87,67,77.0,67,2.6,29.05,29.77,12.6,1,0,71.27854110531861,20
2,2014-06-30,88,68,78.0,71,2.06,29.1,29.75,12.7,1,1,79.09417564153422,20
1,2014-07-01,80,67,74.0,60,0.0,29.02,29.72,12.4,1,0,61.62357940507553,13
2,2014-07-01,84,68,76.0,64,0.04,29.08,29.71,14.6,1,1,66.38299221937822,16
1,2014-07-02,70,56,63.0,53,0.12,29.23,29.92,9.6,1,1,69.81626736440232,14
2,2014-07-02,74,58,66.0,56,0.12,29.28,29.9,9.7,1,1,70.13809667882002,16
1,2014-07-03,76,56,66.0,48,0.07,29.41,30.11,6.8,1,0,52.219696417286954,20
2,2014-07-03,75,57,66.0,51,0.05,29.47,30.1,7.0,1,1,58.39887964098753,18
1,2014-07-04,79,58,69.0,48,0.0,29.54,30.26,7.2,0,1,47.08521265655789,21
2,2014-07-04,79,60,70.0,50,0.0,29.6,30.25,7.1,0,1,49.03183822053935,19
1,2014-07-05,77,60,69.0,54,0.0,29.41,30.16,8.3,1,1,58.80195570405912,17
2,2014-07-05,79,63,71.0,55,0.01,29.47,30.15,9.6,1,1,56.9612635165424,16
1,2014-07-06,87,63,75.0,63,0.0,29.1,29.85,12.3,0,0,66.2685023428559,24
2,2014-07-06,89,66,78.0,66,0.0,29.17,29.84,12.9,0,0,66.61040543490469,23
1,2014-07-07,88,71,80.0,63,0.63,29.0,29.72,8.6,0,0,56.1635566720445,17
2,2014-07-07,89,72,81.0,66,0.48,29.05,29.7,10.3,0,0,60.365044075809024,17
1,2014-07-08,81,66,74.0,59,0.54,29.01,29.7,12.0,0,0,59.462710501950724,15
2,2014-07-08,84,70,77.0,62,0.48,29.07,29.69,13.0,1,0,59.85263617264551,14
1,2014-07-09,80,62,71.0,54,0.0,29.25,29.93,8.4,0,0,54.92109027968242,18
2,2014-07-09,81,64,73.0,58,0.0,29.31,29.91,6.1,0,0,59.331653227294,17
1,2014-07-10,79,60,70.0,53,0.0,29.42,30.13,4.4,0,0,54.78036121579585,19
2,2014-07-10,78,63,71.0,56,0.0,29.49,30.11,5.4,0,0,59.06790251386605,15
1,2014-07-11,81,60,71.0,54,0.01,29.42,30.14,5.4,1,0,54.92109027968242,21
2,2014-07-11,83,63,73.0,54,0.0,29.48,30.13,6.5,0,0,51.325595364126016,20
1,2014-07-12,80,70,75.0,66,0.47,29.23,29.97,10.5,1,1,73.59217615810955,10
2,2014-07-12,81,70,76.0,69,3.31,29.3,29.96,10.6,1,1,78.93902502121315,11
1,2014-07-13,85,68,77.0,61,0.01,29.18,29.9,9.7,0,0,57.7714589924489,17
2,2014-07-13,86,71,79.0,65,0.04,29.24,29.88,10.0,0,0,62.247329201951004,15
1,2014-07-14,80,61,71.0,54,0.2,29.11,29.83,8.1,0,0,54.92109027968242,19
2,2014-07-14,81,64,73.0,57,0.37,29.17,29.81,7.4,0,0,57.23349208270923,17
1,2014-07-15,70,55,63.0,50,0.05,29.21,29.91,10.5,1,0,62.489911541258955,15
2,2014-07-15,71,57,64.0,53,0.05,29.26,29.91,10.4,1,0,67.40890363446431,14
1,2014-07-16,72,55,64.0,47,0.0,29.29,30.0,7.4,0,0,53.92455233530137,17
2,2014-07-16,73,56,65.0,50,0.0,29.36,30.0,7.1,0,0,58.263404009012845,17
1,2014-07-17,78,54,66.0,50,0.0,29.37,30.08,5.5,0,0,56.27110197801161,24
2,2014-07-17,78,58,68.0,53,0.0,29.43,30.07,5.1,0,0,58.6681533097432,20
1,2014-07-18,79,59,69.0,53,0.0,29.39,30.12,6.9,0,0,56.686850696229826,20
2,2014-07-18,81,64,73.0,55,0.0,29.46,30.1,6.2,0,0,53.23220547500601,17
1,2014-07-19,80,57,69.0,52,0.0,29.33,30.05,4.6,0,1,54.63909044432471,23
2,2014-07-19,80,62,71.0,56,0.0,29.39,30.04,4.3,0,0,59.06790251386605,18
1,2014-07-20,82,60,71.0,56,0.0,29.31,30.03,4.5,0,0,59.06790251386605,22
2,2014-07-20,84,66,75.0,59,0.0,29.37,30.01,4.4,0,0,57.503552015891614,18
1,2014-07-21,86,63,75.0,61,0.0,29.34,30.05,7.2,0,0,61.74940279437605,23
2,2014-07-21,87,68,78.0,63,0.0,29.41,30.04,8.0,0,0,59.98153661250495,19
1,2014-07-22,90,69,80.0,67,0.01,29.27,29.97,11.9,1,0,64.56924007445551,21
2,2014-07-22,91,72,82.0,70,0.19,29.34,29.96,12.9,0,1,67.05903990513573,19
1,2014-07-23,75,59,67.0,51,0.0,29.41,30.12,16.1,0,0,56.41023806472434,16
2,2014-07-23,76,64,70.0,56,0.0,29.47,29.32,16.7,0,0,61.11484738287635,12
1,2014-07-24,75,57,66.0,47,0.0,29.39,30.11,8.8,0,0,50.29229115862627,18
2,2014-07-24,75,60,68.0,52,0.0,29.44,30.1,8.2,0,0,56.54882032643535,15
1,2014-07-25,75,55,65.0,54,0.0,29.24,29.98,9.1,0,0,67.52304382783947,20
2,2014-07-25,77,60,69.0,57,0.0,29.31,29.97,9.2,0,0,65.5704282115032,17
1,2014-07-26,84,68,76.0,63,0.0,29.1,29.83,5.5,0,0,64.09401267655079,16
2,2014-07-26,85,70,78.0,67,0.0,29.16,29.81,8.1,0,0,68.9586355825529,15
1,2014-07-27,87,65,76.0,59,0.02,29.08,29.77,15.0,1,1,55.61666948175095,22
2,2014-07-27,89,66,78.0,62,0.04,29.13,29.75,14.2,0,1,57.904610033841074,23
1,2014-07-28,73,59,66.0,48,0.0,29.33,30.03,11.1,0,0,52.219696417286954,14
2,2014-07-28,73,62,68.0,50,0.0,29.38,30.01,12.2,0,0,52.51165450423614,11
1,2014-07-29,81,58,70.0,53,0.01,29.28,30.0,9.6,0,0,54.78036121579585,23
2,2014-07-29,81,60,71.0,55,0.0,29.34,29.99,8.0,0,0,56.9612635165424,21
1,2014-07-30,79,59,69.0,54,0.0,29.29,30.01,7.0,0,0,58.80195570405912,20
2,2014-07-30,80,61,71.0,58,0.0,29.36,30.0,5.4,0,0,63.48799386001066,19
1,2014-07-31,84,59,72.0,55,0.0,29.3,30.01,8.4,0,0,55.06127932824511,25
2,2014-07-31,85,63,74.0,59,0.0,29.36,30.0,8.5,0,1,59.462710501950724,22
1,2014-08-01,85,62,74.0,56,0.15,29.34,30.06,6.9,0,0,53.3747251412142,23
2,2014-08-01,83,67,75.0,60,0.21,29.41,30.05,7.3,1,1,59.593225297204334,16
1,2014-08-02,86,59,73.0,53,0.0,29.4,30.11,4.2,0,0,49.47941486749692,27
2,2014-08-02,84,63,74.0,56,0.0,29.46,30.1,4.6,0,0,53.3747251412142,21
1,2014-08-03,87,62,75.0,58,0.0,29.38,30.09,6.9,0,0,55.478623420120435,25
2,2014-08-03,87,66,77.0,62,0.0,29.44,30.08,6.5,0,0,59.85263617264551,21
1,2014-08-04,87,67,77.0,60,2.76,29.34,30.06,7.5,1,1,55.754184100364554,20
2,2014-08-04,88,68,78.0,64,1.82,29.39,30.04,8.9,1,1,62.123647934918836,20
1,2014-08-05,80,64,72.0,62,0.0,29.31,30.03,6.3,0,1,70.76773907233378,16
2,2014-08-05,80,68,74.0,66,0.07,29.37,30.01,5.2,1,1,76.09947755729742,12
1,2014-08-06,80,62,71.0,54,0.0,29.34,30.05,6.3,0,0,54.92109027968242,18
2,2014-08-06,81,65,73.0,57,0.0,29.39,30.03,6.3,0,0,57.23349208270923,16
1,2014-08-07,81,61,71.0,56,0.0,29.34,30.06,9.0,0,0,59.06790251386605,20
2,2014-08-07,81,69,75.0,61,0.0,29.4,30.04,9.3,0,0,61.74940279437605,12
1,2014-08-08,82,66,74.0,57,0.0,29.34,30.05,10.7,0,0,55.34004418727664,16
2,2014-08-08,82,70,76.0,60,0.0,29.39,30.03,11.1,0,0,57.63777364205565,12
1,2014-08-09,80,66,73.0,57,0.0,29.34,30.07,9.1,0,0,57.23349208270923,14
2,2014-08-09,80,68,74.0,59,0.0,29.39,30.04,10.5,0,0,59.462710501950724,12
1,2014-08-10,81,69,75.0,59,0.0,29.28,30.0,8.6,0,0,57.503552015891614,12
2,2014-08-10,82,71,77.0,62,0.0,29.33,29.98,8.4,0,0,59.85263617264551,11
1,2014-08-11,82,67,75.0,63,0.85,29.11,29.84,6.8,1,1,66.2685023428559,15
2,2014-08-11,84,68,76.0,67,1.16,29.17,29.83,8.1,1,1,73.68660279143874,16
1,2014-08-12,70,61,66.0,55,0.07,29.17,29.87,12.0,1,0,67.63664253243361,9
2,2014-08-12,70,63,67.0,59,0.16,29.23,29.86,11.2,1,1,75.47731524435642,7
1,2014-08-13,82,57,70.0,55,0.0,29.29,29.99,9.3,0,0,58.9352047117653,25
2,2014-08-13,83,59,71.0,59,0.0,29.34,29.98,8.0,0,0,65.80525853476206,24
1,2014-08-14,72,57,65.0,48,0.0,29.35,30.07,7.7,0,0,54.06855673054477,15
2,2014-08-14,73,61,67.0,50,0.0,29.41,30.05,8.9,0,0,54.354917050774056,12
1,2014-08-15,78,52,65.0,50,0.0,29.28,30.02,6.0,0,0,58.263404009012845,26
2,2014-08-15,79,55,67.0,51,0.0,29.35,30.01,6.2,0,0,56.41023806472434,24
1,2014-08-16,82,62,72.0,61,0.0,29.2,29.91,8.3,0,0,68.30702534158651,20
2,2014-08-16,81,64,73.0,64,0.0,29.26,29.9,8.3,0,0,73.4018982652604,17
1,2014-08-17,71,64,68.0,61,0.0,29.23,29.96,8.5,1,1,78.30173731848878,7
2,2014-08-17,72,66,69.0,64,0.0,29.29,29.94,8.6,0,1,84.09401079065675,6
1,2014-08-18,83,65,74.0,62,0.0,29.12,29.85,4.9,0,1,66.15348672574332,18
2,2014-08-18,85,67,76.0,66,0.0,29.18,29.84,5.7,0,1,71.1773724290501,18
1,2014-08-19,86,69,78.0,65,0.09,29.02,29.72,10.7,1,0,64.33267984899061,17
2,2014-08-19,86,73,80.0,68,0.13,29.08,29.71,11.5,1,1,66.83574763380231,13
1,2014-08-20,86,66,76.0,63,0.0,29.17,29.86,7.9,0,0,64.09401267655079,20
2,2014-08-20,87,68,78.0,67,0.0,29.23,29.84,8.1,0,0,68.9586355825529,19
1,2014-08-21,79,70,75.0,68,0.98,29.21,29.92,5.0,1,1,78.86083362775612,9
2,2014-08-21,83,71,77.0,72,1.29,29.26,29.9,6.3,1,1,84.57615992432424,12
1,2014-08-22,86,72,79.0,70,1.58,29.21,29.92,5.1,1,1,73.96706755032609,14
2,2014-08-22,87,74,81.0,73,3.17,29.28,29.91,7.3,1,1,76.69960076193205,13
1,2014-08-23,86,68,77.0,69,0.34,29.25,29.96,5.0,1,1,76.35931535226167,18
2,2014-08-23,87,71,79.0,72,0.5,29.31,29.94,3.9,0,1,79.17114024939198,16
1,2014-08-24,88,70,79.0,69,0.0,29.26,29.97,7.4,0,0,71.47941063428179,18
2,2014-08-24,89,73,81.0,73,0.0,29.33,29.96,7.3,0,0,76.69960076193205,16
1,2014-08-25,88,71,80.0,68,0.01,29.28,29.99,6.7,0,1,66.83574763380231,17
2,2014-08-25,92,73,83.0,72,0.78,29.33,29.97,7.1,0,0,69.48773766425711,19
1,2014-08-26,85,71,78.0,65,0.12,29.34,30.06,6.1,0,0,64.33267984899061,14
2,2014-08-26,86,49,67.5,68,0.0,29.41,30.04,5.8,0,0,101.73810915684346,37
1,2014-08-27,82,67,75.0,60,0.0,29.4,30.11,6.9,0,0,59.593225297204334,15
2,2014-08-27,81,70,76.0,63,0.0,29.46,30.09,7.1,0,0,64.09401267655079,11
1,2014-08-28,77,67,72.0,57,0.0,29.35,30.08,8.6,1,0,59.200051291818134,10
2,2014-08-28,77,69,73.0,61,0.02,29.41,30.06,8.5,1,0,66.03794268369873,8
1,2014-08-29,86,71,79.0,67,0.08,29.19,29.92,11.1,0,0,66.72333408930567,15
2,2014-08-29,88,73,81.0,69,0.0,29.26,29.91,10.5,0,0,66.9476486991263,15
1,2014-08-30,83,70,77.0,65,0.27,29.15,29.85,11.7,0,0,66.49695902904085,13
2,2014-08-30,86,74,80.0,69,0.0,29.21,29.83,12.4,0,0,69.17177159414872,12
1,2014-08-31,85,68,77.0,65,0.0,29.18,29.89,6.6,0,1,66.49695902904085,17
2,2014-08-31,87,71,79.0,69,0.0,29.25,29.88,7.7,0,0,71.47941063428179,16
1,2014-09-01,83,70,77.0,65,0.36,29.07,29.77,11.5,1,0,66.49695902904085,13
2,2014-09-01,85,74,80.0,69,0.0,29.13,29.76,13.2,0,0,69.17177159414872,11
1,2014-09-02,82,67,75.0,60,0.01,29.18,29.88,5.9,1,0,59.593225297204334,15
2,2014-09-02,85,69,77.0,62,0.0,29.24,29.87,6.7,0,0,59.85263617264551,16
1,2014-09-03,83,61,72.0,59,0.0,29.26,29.97,6.7,0,0,63.61027648899768,22
